# Time-averaged data for fix dU
# TimeStep c_1[1] c_1[2] c_2[1] c_2[2]
113200 3.89359 0.0013949 -3.23586 236.096
113300 3.56233 0.00244051 -2.95478 146.879
113400 3.02878 0.00600859 -2.49412 67.4713
113500 3.45947 0.00290346 -2.88148 129.777
113600 3.79482 0.00164808 -3.16791 210.504
113700 3.41626 0.00312326 -2.84515 122.056
113800 3.24544 0.00416756 -2.68977 93.8877
113900 3.53997 0.00253445 -2.93754 142.663
114000 3.69096 0.00196404 -3.0783 180.944
114100 3.37742 0.00333497 -2.81998 116.976
114200 3.24767 0.00415191 -2.69873 95.3182
114300 3.34793 0.00350521 -2.78436 110.147
114400 3.33813 0.00356371 -2.77064 107.625
114500 2.90212 0.00744154 -2.39737 57.3012
114600 2.76018 0.00945708 -2.27943 46.9538
114700 2.63693 0.0116451 -2.1791 39.6361
114800 3.02605 0.00603636 -2.52169 70.6876
114900 3.45108 0.00294489 -2.87974 129.396
115000 3.47107 0.00284717 -2.89706 133.238
115100 3.22958 0.00428066 -2.67627 91.7706
115200 3.65147 0.00209948 -3.03665 168.654
115300 3.45146 0.00294302 -2.85388 123.869
115400 3.45373 0.00293175 -2.86758 126.766
115500 3.86338 0.00146791 -3.22367 231.286
115600 3.02315 0.00606596 -2.50725 68.9847
115700 2.65386 0.011317 -2.18516 40.044
115800 3.02224 0.00607532 -2.50294 68.4837
115900 2.85395 0.00807214 -2.35531 53.3732
116000 2.94765 0.00689084 -2.44486 62.0863
116100 3.09229 0.00539752 -2.5755 77.4106
116200 3.16956 0.00473728 -2.63005 84.8802
116300 2.56994 0.0130399 -2.11287 35.4422
116400 2.37376 0.0181615 -1.94594 26.736
116500 2.5077 0.014485 -2.0649 32.6843
116600 2.64843 0.0114212 -2.19034 40.3958
116700 2.49203 0.0148735 -2.05922 32.3725
116800 2.38847 0.0177158 -1.97017 27.8528
116900 2.47053 0.0154235 -2.03465 31.057
117000 2.39122 0.0176337 -1.97175 27.9272
117100 2.30239 0.0204874 -1.90655 25.0158
117200 2.29008 0.020918 -1.89563 24.5586
117300 2.35057 0.0188866 -1.94187 26.5533
117400 2.4912 0.0148942 -2.06738 32.8215
117500 2.37882 0.0180067 -1.96305 27.52
117600 2.66623 0.011083 -2.2116 41.8727
117700 2.80208 0.00881108 -2.32659 50.8464
117800 2.74243 0.00974483 -2.2694 46.1653
117900 2.64327 0.0115212 -2.18203 39.8327
118000 2.56633 0.0131196 -2.1108 35.3189
118100 2.66381 0.0111283 -2.19214 40.5188
118200 3.0808 0.00550335 -2.55349 74.587
118300 3.35108 0.00348665 -2.7949 112.126
118400 3.16987 0.0047348 -2.63233 85.2085
118500 3.03431 0.00595279 -2.50947 69.2433
118600 2.87229 0.00782601 -2.37242 54.938
118700 3.06897 0.00561431 -2.54979 74.1221
118800 3.07914 0.00551875 -2.55902 75.2858
118900 2.6164 0.0120559 -2.15217 37.8739
119000 2.69735 0.0105157 -2.21679 42.2407
119100 2.77296 0.00925524 -2.28858 47.6855
119200 2.95798 0.00677172 -2.44792 62.4083
119300 2.89399 0.00754435 -2.39553 57.1243
119400 2.92283 0.00718581 -2.42429 59.967
119500 3.23685 0.00422848 -2.67865 92.1402
119600 2.82182 0.00852227 -2.33534 51.6029
119700 2.71784 0.010158 -2.23782 43.7682
119800 3.23009 0.00427701 -2.68321 92.8523
119900 3.40095 0.00320502 -2.8352 120.022
120000 3.36866 0.00338468 -2.80377 113.818
120100 3.44945 0.002953 -2.86084 125.333
120200 3.73811 0.00181373 -3.10559 189.476
120300 3.49405 0.00273879 -2.89007 131.674
120400 3.88691 0.00141072 -3.21973 229.754
120500 3.51817 0.00262949 -2.90807 135.737
120600 3.16258 0.00479345 -2.61605 82.8975
120700 3.56313 0.00243721 -2.9624 148.78
120800 3.76514 0.00173279 -3.13068 197.676
120900 3.50476 0.00268971 -2.91988 138.472
121000 3.55455 0.0024728 -2.97436 151.815
121100 3.61878 0.00221861 -3.02915 166.532
121200 3.36739 0.00339191 -2.81346 115.696
121300 3.05589 0.0057397 -2.54227 73.1863
121400 3.3032 0.00378029 -2.75511 104.84
121500 3.05274 0.00577037 -2.53153 71.872
121600 3.05737 0.00572543 -2.529 71.5652
121700 2.82509 0.00847535 -2.3281 50.9763
121800 2.78893 0.00900897 -2.30138 48.7272
121900 3.14858 0.00490817 -2.60778 81.7472
122000 3.10405 0.00529142 -2.58369 78.4889
122100 2.93379 0.00705398 -2.43403 60.9607
122200 3.09894 0.00533725 -2.57774 77.7041
122300 2.82106 0.00853314 -2.32437 50.6558
122400 3.12106 0.00514158 -2.58426 78.5649
122500 3.328 0.00362524 -2.76359 106.352
122600 3.18319 0.00462949 -2.63414 85.4691
122700 3.19124 0.00456697 -2.64676 87.3092
122800 3.2741 0.00397066 -2.72526 99.6863
122900 3.47551 0.0028259 -2.89422 132.599
123000 3.58546 0.00234704 -2.98202 153.793
123100 3.56756 0.00241906 -2.97068 150.874
123200 3.38733 0.00327962 -2.82264 117.503
123300 3.36975 0.00337844 -2.81151 115.316
123400 3.31793 0.00368739 -2.76563 106.719
123500 3.40811 0.00316655 -2.83799 120.589
123600 3.24812 0.00414872 -2.6911 94.0982
123700 3.02771 0.00601947 -2.50042 68.1929
123800 3.32054 0.0036712 -2.75119 104.148
123900 3.35073 0.00348874 -2.78666 110.576
124000 3.06015 0.00569858 -2.53294 72.0426
124100 2.72197 0.0100875 -2.24587 44.3672
124200 2.39565 0.0175023 -1.97321 27.9963
124300 2.25275 0.0222787 -1.85624 22.9782
124400 2.22629 0.0232971 -1.83046 21.9993
124500 2.39537 0.0175106 -1.97129 27.9058
124600 2.69448 0.0105667 -2.22095 42.5391
124700 3.15891 0.00482327 -2.61076 82.16
124800 3.17275 0.00471187 -2.62388 84.0005
124900 3.00617 0.00624248 -2.47715 65.5657
125000 3.16791 0.0047505 -2.62265 83.8261
125100 2.90656 0.00738598 -2.40966 58.5037
125200 2.49868 0.0147073 -2.05442 32.1113
125300 2.49275 0.0148555 -2.05157 31.957
125400 2.395 0.0175214 -1.9765 28.1524
125500 2.54929 0.0135028 -2.11922 35.8242
125600 2.46496 0.015569 -2.04323 31.51
125700 2.02418 0.0327736 -1.66787 16.7174
125800 2.00438 0.0338877 -1.65291 16.3004
125900 1.91896 0.0391458 -1.57741 14.3493
126000 1.89232 0.0409472 -1.55621 13.8447
126100 2.27538 0.0214437 -1.8824 24.016
126200 2.21213 0.0238606 -1.82908 21.9483
126300 1.99061 0.0346849 -1.63275 15.7549
126400 2.10463 0.0286102 -1.73297 18.6602
126500 2.2941 0.0207763 -1.88951 24.3062
126600 2.28002 0.0212762 -1.8808 23.9513
126700 2.54544 0.0135908 -2.10247 34.825
126800 2.68688 0.0107032 -2.22698 42.9738
126900 2.57245 0.0129847 -2.12623 36.2511
127000 2.36652 0.0183847 -1.95587 27.1884
127100 2.12298 0.0277373 -1.74864 19.1604
127200 2.16118 0.0260043 -1.78375 20.3307
127300 2.13404 0.0272242 -1.75803 19.4666
127400 1.98254 0.0351606 -1.6257 15.5685
127500 1.99432 0.0344683 -1.63663 15.8584
127600 2.15479 0.0262867 -1.7745 20.0156
127700 2.34892 0.0189392 -1.94516 26.7009
127800 2.42117 0.016764 -1.99981 29.2823
127900 2.17557 0.0253803 -1.79699 20.7904
128000 2.35239 0.0188287 -1.94422 26.6589
128100 2.28056 0.0212567 -1.88973 24.3151
128200 2.04494 0.0316444 -1.68379 17.1731
128300 2.18757 0.0248712 -1.80667 21.1332
128400 2.36904 0.0183068 -1.94973 26.908
128500 2.24278 0.022657 -1.83802 22.2819
128600 2.37097 0.018247 -1.93919 26.4333
128700 3.03705 0.00592531 -2.51839 70.2941
128800 3.13447 0.00502649 -2.60757 81.7192
128900 3.15719 0.00483731 -2.64159 86.5503
129000 2.88927 0.00760482 -2.40744 58.2846
129100 2.79319 0.00894432 -2.30843 49.3105
129200 2.50884 0.0144572 -2.0657 32.7287
129300 2.7772 0.0091892 -2.3056 49.0758
129400 3.2326 0.00425888 -2.69657 94.9713
129500 3.34957 0.00349555 -2.79405 111.965
129600 3.32465 0.00364575 -2.77198 107.868
129700 3.25229 0.00411964 -2.71421 97.8422
129800 3.0022 0.00628446 -2.49339 67.3887
129900 2.72532 0.0100306 -2.24283 44.14
130000 2.71789 0.0101571 -2.23947 43.8902
130100 2.83924 0.0082752 -2.34628 52.5648
130200 3.22809 0.00429149 -2.67902 92.1982
130300 3.42537 0.00307559 -2.84527 122.08
130400 3.81 0.00160639 -3.17308 212.351
130500 3.85571 0.00148704 -3.19801 221.48
130600 3.85444 0.00149023 -3.19082 218.809
130700 3.84024 0.00152642 -3.18381 216.233
130800 3.76657 0.00172862 -3.12742 196.591
130900 3.67129 0.00203036 -3.04737 171.735
131000 3.67497 0.00201779 -3.05398 173.663
131100 3.67867 0.00200522 -3.06518 176.979
131200 3.8449 0.00151445 -3.20295 223.335
131300 3.24894 0.00414302 -2.69046 93.9967
131400 3.29771 0.00381548 -2.72397 99.4689
131500 3.37139 0.00336909 -2.79096 111.382
131600 3.02711 0.00602562 -2.4961 67.6976
131700 2.83136 0.00838608 -2.32875 51.0321
131800 2.80596 0.00875352 -2.30932 49.3851
131900 2.94976 0.00686634 -2.4347 61.0296
132000 3.14012 0.00497871 -2.6061 81.5159
132100 3.14615 0.00492831 -2.61069 82.1501
132200 3.09834 0.00534267 -2.56839 76.4874
132300 3.20026 0.00449798 -2.64631 87.2441
132400 3.1993 0.00450523 -2.64589 87.1822
132500 3.18571 0.00460987 -2.64328 86.7988
132600 2.96727 0.00666624 -2.44816 62.433
132700 2.98448 0.00647536 -2.46 63.6935
132800 2.97829 0.00654337 -2.45087 62.7197
132900 2.81807 0.00857638 -2.31192 49.6024
133000 2.9444 0.00692874 -2.42361 59.8974
133100 2.86081 0.00797917 -2.34968 52.8677
133200 2.98632 0.00645526 -2.46246 63.9587
133300 3.0788 0.00552192 -2.54518 73.5471
133400 3.05753 0.00572391 -2.52382 70.9419
133500 3.2688 0.00400637 -2.71079 97.2798
133600 3.15326 0.00486949 -2.60786 81.7585
133700 2.99598 0.00635084 -2.46884 64.6522
133800 2.90519 0.00740307 -2.39529 57.1006
133900 2.95763 0.00677568 -2.4378 61.3508
134000 3.07766 0.0055326 -2.54681 73.7496
134100 3.05654 0.00573348 -2.5303 71.722
134200 3.22427 0.00431922 -2.67045 90.8729
134300 2.82077 0.00853736 -2.32482 50.6943
134400 2.82593 0.00846328 -2.33487 51.562
134500 2.71765 0.0101612 -2.24048 43.9654
134600 2.88086 0.0077136 -2.3854 56.1547
134700 2.79215 0.00896006 -2.30621 49.1262
134800 3.0466 0.00583049 -2.52635 71.2459
134900 3.77959 0.00169103 -3.15754 206.85
135000 3.32146 0.00366545 -2.75757 105.275
135100 2.86268 0.00795407 -2.3563 53.462
135200 2.7348 0.00987123 -2.25123 44.7705
135300 2.47951 0.0151913 -2.04054 31.3675
135400 2.27272 0.0215402 -1.85901 23.0859
135500 2.48901 0.0149496 -2.04244 31.468
135600 2.8091 0.0087072 -2.31529 49.8853
135700 2.92413 0.00717001 -2.4204 59.5738
135800 2.79854 0.0088639 -2.31304 49.696
135900 2.83459 0.00834038 -2.34592 52.5329
136000 3.28983 0.00386659 -2.73228 100.874
136100 3.25385 0.00410881 -2.69839 95.2636
136200 3.12253 0.00512888 -2.58839 79.1141
136300 2.87761 0.00775607 -2.3868 56.2879
136400 2.59504 0.0124988 -2.15352 37.9606
136500 2.5482 0.0135275 -2.11109 35.336
136600 2.62485 0.0118852 -2.17017 39.0434
136700 2.49508 0.0147971 -2.05932 32.3782
136800 2.392 0.0176106 -1.96755 27.7298
136900 2.3795 0.0179862 -1.9448 26.685
137000 2.49517 0.0147949 -2.04706 31.7144
137100 2.50437 0.0145667 -2.05743 32.2747
137200 2.56657 0.0131144 -2.12034 35.892
137300 2.73513 0.00986567 -2.26811 46.0652
137400 2.95885 0.00676179 -2.45056 62.6868
137500 3.03908 0.005905 -2.51612 70.0257
137600 3.06812 0.00562238 -2.54617 73.6708
137700 2.84373 0.0082127 -2.34758 52.6803
137800 2.59079 0.0125889 -2.13363 36.7065
137900 2.65466 0.0113016 -2.18748 40.2015
138000 2.42331 0.0167036 -1.99284 28.9399
138100 2.2052 0.0241416 -1.80915 21.2217
138200 2.23354 0.0230133 -1.83729 22.2547
138300 2.27316 0.0215242 -1.86567 23.347
138400 2.44874 0.0160016 -2.01813 30.2023
138500 3.01527 0.00614725 -2.50175 68.3463
138600 3.23996 0.00420631 -2.70101 95.6866
138700 3.09851 0.0053412 -2.58484 78.6417
138800 2.57387 0.0129538 -2.12909 36.4262
138900 2.28097 0.0212422 -1.88122 23.9684
139000 2.3795 0.0179862 -1.96684 27.6966
139100 2.31113 0.0201874 -1.90722 25.0441
139200 2.30569 0.0203735 -1.9059 24.9882
139300 2.1804 0.0251742 -1.79736 20.8036
139400 2.17374 0.0254589 -1.7906 20.5673
139500 2.27723 0.0213768 -1.8764 23.7741
139600 2.36952 0.0182919 -1.95791 27.2822
139700 2.49609 0.0147718 -2.07677 33.3461
139800 2.92346 0.0071781 -2.42239 59.7746
139900 3.10146 0.00531464 -2.56548 76.112
140000 3.0792 0.00551822 -2.55217 74.42
140100 2.83205 0.0083763 -2.34967 52.8673
140200 2.50434 0.0145675 -2.05808 32.3105
140300 2.46578 0.0155476 -2.03362 31.0031
140400 2.30701 0.0203285 -1.90768 25.0634
140500 2.60581 0.0122735 -2.15943 38.3414
140600 2.75346 0.009565 -2.28583 47.4643
140700 2.71897 0.0101387 -2.25495 45.0527
140800 2.3747 0.0181326 -1.95804 27.2879
140900 2.55899 0.0132834 -2.111 35.3306
141000 2.65621 0.0112722 -2.19789 40.9145
141100 3.00005 0.00630732 -2.49061 67.0725
141200 2.98951 0.00642056 -2.47522 65.3518
141300 3.02749 0.00602173 -2.50555 68.7862
141400 3.17905 0.00466199 -2.64009 86.3314
141500 3.26848 0.00400854 -2.7143 97.857
141600 3.33144 0.0036042 -2.75773 105.304
141700 3.39325 0.00324699 -2.81507 116.01
141800 3.43482 0.00302687 -2.84661 122.357
141900 3.34083 0.00354753 -2.76626 106.831
142000 3.59058 0.00232682 -2.98137 153.623
142100 3.49505 0.00273416 -2.90149 134.238
142200 3.74263 0.00179993 -3.1132 191.927
142300 3.942 0.00128541 -3.29687 261.72
142400 4.08129 0.001016 -3.40768 315.575
142500 3.70965 0.00190302 -3.08928 184.33
142600 3.77468 0.0017051 -3.14029 200.911
142700 3.10354 0.00529596 -2.56584 76.1585
142800 3.02306 0.00606694 -2.51289 69.644
142900 2.85293 0.00808614 -2.3611 53.8974
143000 3.02944 0.00600191 -2.5096 69.2586
143100 3.13268 0.00504172 -2.59479 79.9737
143200 3.86229 0.00147063 -3.21544 228.096
143300 3.92222 0.00132907 -3.26541 248.178
143400 3.53039 0.00257576 -2.92892 140.601
143500 3.30287 0.00378237 -2.72107 98.9826
143600 3.6214 0.00220881 -3.01798 163.42
143700 3.36791 0.00338893 -2.79799 112.713
143800 3.5857 0.00234609 -2.98354 154.186
143900 3.66932 0.00203714 -3.04566 171.24
144000 3.81865 0.00158309 -3.17698 213.752
144100 3.94358 0.001282 -3.29634 261.484
144200 3.50862 0.00267221 -2.9267 140.076
144300 3.38272 0.00330523 -2.82234 117.442
144400 3.65994 0.00206966 -3.05904 175.152
144500 3.01865 0.00611229 -2.50536 68.7638
144600 2.93354 0.00705706 -2.44162 61.7479
144700 3.1134 0.00520855 -2.58687 78.9118
144800 3.12328 0.00512237 -2.60752 81.7125
144900 2.99593 0.00635139 -2.50095 68.254
145000 3.48421 0.00278466 -2.91655 137.695
145100 3.11204 0.00522053 -2.58079 78.1053
145200 2.92936 0.00710699 -2.42106 59.64
145300 3.19377 0.00454753 -2.64283 86.7323
145400 2.94826 0.00688376 -2.44292 61.8832
145500 3.14617 0.00492815 -2.6109 82.1791
145600 3.24114 0.00419791 -2.70453 96.2562
145700 3.25907 0.00407275 -2.71043 97.2206
145800 3.2186 0.00436076 -2.67685 91.8605
145900 3.03847 0.00591108 -2.52075 70.5755
146000 3.24326 0.00418295 -2.69929 95.4086
146100 3.2614 0.00405673 -2.7019 95.8305
146200 2.92007 0.00721935 -2.42464 60.0024
146300 3.21276 0.00440401 -2.67413 91.4402
146400 3.27583 0.00395909 -2.72228 99.1858
146500 3.33248 0.00359792 -2.77838 109.041
146600 3.4032 0.0031929 -2.8366 120.306
146700 3.30099 0.00379441 -2.74804 103.595
146800 3.14509 0.00493714 -2.62056 83.5313
146900 2.78274 0.00910361 -2.30758 49.2399
147000 3.11892 0.00516023 -2.58907 79.2048
147100 3.0373 0.0059228 -2.52869 71.5279
147200 2.80025 0.00883838 -2.31429 49.801
147300 2.412 0.0170257 -1.99212 28.9045
147400 2.2514 0.0223298 -1.85768 23.0342
147500 2.34796 0.01897 -1.9407 26.5008
147600 2.62518 0.0118785 -2.17448 39.3281
147700 2.86269 0.00795395 -2.37368 55.0547
147800 2.56545 0.0131392 -2.11499 35.5694
147900 2.43564 0.0163593 -1.99884 29.2346
148000 2.69625 0.0105352 -2.22713 42.9853
148100 3.04599 0.00583653 -2.53509 72.3045
148200 2.69496 0.0105582 -2.24227 44.0978
148300 2.36278 0.0185013 -1.95179 27.0018
148400 2.37186 0.0182196 -1.95818 27.2947
148500 2.45305 0.0158855 -2.02528 30.5695
148600 2.77876 0.00916499 -2.30008 48.6202
148700 2.96411 0.00670191 -2.45038 62.6675
148800 3.07862 0.0055236 -2.54474 73.4925
148900 2.9745 0.00658535 -2.44806 62.4225
149000 3.02399 0.00605743 -2.49607 67.6936
149100 3.11471 0.00519703 -2.5667 76.2697
149200 3.19488 0.00453897 -2.63852 86.1037
149300 3.2402 0.00420462 -2.68173 92.6206
149400 3.39058 0.00326167 -2.80663 114.369
149500 3.33379 0.00358992 -2.76824 107.189
149600 2.95216 0.0068386 -2.45511 63.1703
149700 2.74187 0.00975413 -2.26043 45.4718
149800 2.72778 0.00998893 -2.24452 44.2663
149900 2.59107 0.0125827 -2.12631 36.2557
150000 2.86045 0.00798406 -2.36656 54.397
150100 3.31488 0.00370642 -2.75948 105.616
150200 3.17858 0.00466569 -2.63881 86.1451
150300 3.11811 0.0051673 -2.5949 79.9883
150400 3.02013 0.00609705 -2.51322 69.6831
150500 2.73821 0.00981448 -2.26612 45.9104
150600 2.61498 0.0120849 -2.1528 37.9145
150700 2.74254 0.00974311 -2.26318 45.6828
150800 2.99886 0.00631999 -2.479 65.7708
150900 3.08936 0.00542429 -2.5702 76.7208
151000 3.05174 0.00578009 -2.53627 72.4494
151100 2.76954 0.00930887 -2.29391 48.1164
151200 2.89661 0.00751114 -2.39826 57.3881
151300 3.03945 0.00590133 -2.51392 69.7657
151400 3.4652 0.00287553 -2.87039 127.37
151500 3.04033 0.00589251 -2.51901 70.3681
151600 3.1241 0.00511527 -2.59631 80.18
151700 2.73178 0.00992169 -2.2552 45.0713
151800 2.77037 0.00929577 -2.29052 47.8419
151900 2.78379 0.0090875 -2.29468 48.1785
152000 2.7805 0.00913808 -2.29679 48.3507
152100 2.5334 0.0138698 -2.0839 33.7499
152200 2.53411 0.0138531 -2.09309 34.2782
152300 2.69338 0.0105864 -2.23141 43.2972
152400 2.7149 0.0102086 -2.24645 44.4106
152500 2.80454 0.00877451 -2.31706 50.0346
152600 2.6302 0.0117783 -2.16983 39.0206
152700 3.00916 0.00621098 -2.50059 68.2124
152800 2.77713 0.00919018 -2.29846 48.4874
152900 2.90329 0.00742682 -2.40466 58.0109
153000 2.76499 0.00938068 -2.294 48.1232
153100 2.84745 0.00816119 -2.37807 55.464
153200 2.67246 0.010967 -2.22102 42.5435
153300 2.68244 0.0107837 -2.2214 42.5714
153400 2.38465 0.0178303 -1.9637 27.5504
153500 2.46301 0.0156206 -2.03243 30.9406
153600 2.67699 0.0108836 -2.22014 42.4803
153700 2.89041 0.00759013 -2.40406 57.9523
153800 3.04834 0.00581334 -2.53315 72.0687
153900 2.84085 0.00825277 -2.35361 53.2199
154000 2.50465 0.0145598 -2.07039 32.989
154100 2.4514 0.0159297 -2.02579 30.5956
154200 2.46494 0.0155696 -2.04493 31.6006
154300 2.53816 0.0137587 -2.11017 35.2814
154400 2.41645 0.0168981 -2.00804 29.6922
154500 2.56502 0.0131488 -2.13587 36.8461
154600 2.73493 0.00986904 -2.28204 47.1612
154700 2.7761 0.00920621 -2.31638 49.9771
154800 2.66596 0.0110881 -2.21904 42.4017
154900 2.60002 0.0123942 -2.16029 38.3973
155000 2.3394 0.0192464 -1.93169 26.1004
155100 2.506 0.0145267 -2.07552 33.2761
155200 2.37225 0.0182077 -1.96001 27.379
155300 2.3573 0.0186734 -1.9453 26.7072
155400 2.44449 0.0161167 -2.02323 30.4636
155500 2.57239 0.0129861 -2.13817 36.9895
155600 2.88719 0.0076316 -2.40658 58.1997
155700 2.66145 0.0111729 -2.21525 42.1314
155800 2.96268 0.00671817 -2.4661 64.3536
155900 3.16903 0.00474154 -2.64032 86.366
156000 3.40317 0.00319306 -2.83256 119.488
156100 3.30572 0.00376423 -2.74618 103.27
156200 3.53561 0.00255316 -2.93603 142.299
156300 3.14381 0.00494779 -2.60139 80.8707
156400 3.58965 0.0023305 -2.98793 155.334
156500 3.20538 0.00445925 -2.6641 89.9037
156600 3.06264 0.00567469 -2.5473 73.8115
156700 2.68227 0.0107869 -2.2283 43.0698
156800 2.28945 0.0209402 -1.89045 24.3449
156900 2.23432 0.0229833 -1.84208 22.4355
157000 2.12162 0.0278008 -1.73972 18.874
157100 2.10491 0.0285969 -1.72988 18.5629
157200 2.27327 0.02152 -1.87846 23.8569
157300 2.53351 0.0138674 -2.09835 34.584
157400 2.68174 0.0107965 -2.21715 42.2668
157500 3.08682 0.00544769 -2.56834 76.4808
157600 2.78114 0.00912818 -2.30726 49.2129
157700 2.51214 0.014377 -2.07364 33.1704
157800 2.39736 0.0174518 -1.97661 28.1573
157900 2.40543 0.0172157 -1.9776 28.2043
158000 2.13188 0.0273234 -1.75786 19.461
158100 1.78482 0.0490974 -1.4585 11.7388
158200 1.96832 0.036015 -1.61642 15.3264
158300 2.14723 0.0266243 -1.77565 20.0547
158400 2.32645 0.0196719 -1.93066 26.055
158500 2.05032 0.031358 -1.6807 17.0838
158600 2.14652 0.0266562 -1.76242 19.6115
158700 1.92425 0.0387976 -1.56596 14.0746
158800 2.18615 0.0249309 -1.79928 20.8711
158900 2.00262 0.0339886 -1.63836 15.9049
159000 2.11891 0.0279285 -1.73939 18.8636
159100 2.35874 0.0186278 -1.94024 26.4802
159200 2.28093 0.0212436 -1.87366 23.664
159300 1.94629 0.0373804 -1.58351 14.4978
159400 2.0133 0.0333811 -1.65119 16.2531
159500 2.12234 0.0277675 -1.75134 19.2478
159600 2.15129 0.0264425 -1.7654 19.7104
159700 2.24944 0.0224038 -1.84122 22.4028
159800 2.60456 0.0122995 -2.15431 38.0115
159900 2.70774 0.0103328 -2.24877 44.5848
160000 2.48872 0.0149569 -2.04995 31.8698
160100 2.58893 0.0126285 -2.13453 36.763
160200 2.49076 0.0149054 -2.05112 31.9328
160300 2.30809 0.0202913 -1.89488 24.5275
160400 2.46786 0.0154931 -2.03536 31.0944
160500 2.4394 0.0162558 -2.00933 29.7568
160600 2.26198 0.0219342 -1.85542 22.9466
160700 2.27862 0.0213266 -1.87163 23.5833
160800 2.34457 0.0190788 -1.92494 25.8049
160900 2.55828 0.0132992 -2.1072 35.1043
161000 2.81091 0.00868074 -2.32028 50.3077
161100 3.28729 0.00388318 -2.72979 100.451
161200 3.09956 0.00533169 -2.56242 75.7195
161300 2.69258 0.0106008 -2.21211 41.9082
161400 2.80131 0.00882263 -2.30879 49.3404
161500 3.05498 0.00574857 -2.53828 72.6951
161600 2.84282 0.00822532 -2.35321 53.1838
161700 2.75801 0.00949176 -2.28526 47.4188
161800 2.484 0.0150765 -2.04666 31.6931
161900 2.29442 0.020765 -1.88524 24.1316
162000 2.69651 0.0105305 -2.24499 44.301
162100 2.67546 0.0109116 -2.2177 42.3063
162200 2.64046 0.011576 -2.1876 40.2091
162300 2.68679 0.0107048 -2.22983 43.1812
162400 2.95794 0.00677215 -2.46223 63.934
162500 3.03876 0.00590818 -2.527 71.3239
162600 3.03486 0.00594727 -2.5243 70.9989
162700 2.7892 0.0090048 -2.30241 48.8122
162800 2.75947 0.00946844 -2.27862 46.8901
162900 2.8206 0.00853986 -2.32913 51.0651
163000 3.20383 0.00447089 -2.66 89.2833
163100 2.98986 0.00641674 -2.47885 65.7535
163200 2.56636 0.0131189 -2.10611 35.04
163300 2.76775 0.009337 -2.27722 46.7795
163400 2.92937 0.00710691 -2.41526 59.0594
163500 3.06331 0.00566826 -2.54266 73.2348
163600 3.05708 0.00572818 -2.54104 73.0345
163700 3.00098 0.00629743 -2.48812 66.7913
163800 2.9041 0.00741666 -2.41752 59.2853
163900 2.73677 0.00983839 -2.26699 45.9783
164000 2.88131 0.00770773 -2.38798 56.4006
164100 3.23572 0.00423652 -2.69685 95.0157
164200 3.23676 0.0042291 -2.68705 93.4572
164300 3.05792 0.00572014 -2.5227 70.8073
164400 2.77641 0.00920143 -2.29047 47.8379
164500 2.68607 0.0107179 -2.23194 43.3353
164600 2.55825 0.0132998 -2.11932 35.8307
164700 2.73161 0.00992462 -2.26362 45.7171
164800 2.92555 0.00715293 -2.42872 60.4167
164900 2.973 0.0066021 -2.46635 64.3805
165000 3.2271 0.00429862 -2.69356 94.4893
165100 2.87364 0.00780813 -2.38316 55.9426
165200 2.91475 0.0072845 -2.40948 58.4852
165300 2.92772 0.0071267 -2.42711 60.2527
165400 3.21471 0.00438952 -2.66543 90.1066
165500 3.58139 0.00236323 -2.9794 153.112
165600 3.69701 0.00194406 -3.06729 177.61
165700 3.96098 0.00124486 -3.3032 264.53
165800 4.17134 0.000872671 -3.47562 353.936
165900 4.40078 0.000592356 -3.66822 489.976
166000 4.66251 0.000380751 -3.91092 738.185
166100 4.20767 0.000820743 -3.51227 376.534
166200 3.30643 0.00375967 -2.73394 101.157
166300 2.9594 0.00675546 -2.44555 62.1587
166400 3.21284 0.0044034 -2.66207 89.5964
166500 3.05026 0.00579456 -2.52604 71.2077
166600 2.86852 0.00787592 -2.37849 55.5034
166700 2.76281 0.00941512 -2.298 48.45
166800 3.08908 0.00542687 -2.56882 76.5424
166900 3.42055 0.00310073 -2.83224 119.424
167000 3.75856 0.00175215 -3.12151 194.64
167100 3.68118 0.00199675 -3.05487 173.925
167200 3.51638 0.00263741 -2.91704 137.81
167300 3.38243 0.00330689 -2.79458 112.065
167400 3.60521 0.00227007 -2.99163 156.308
167500 4.11862 0.00095393 -3.43728 331.75
167600 3.81022 0.00160578 -3.1865 217.215
167700 3.42813 0.00306126 -2.85413 123.92
167800 3.42463 0.00307944 -2.83362 119.702
167900 3.1809 0.00464744 -2.63196 85.1544
168000 3.13606 0.00501302 -2.59556 80.0782
168100 3.14638 0.00492637 -2.59213 79.616
168200 3.18154 0.00464242 -2.6339 85.4345
168300 2.81183 0.00866715 -2.32231 50.4803
168400 2.9407 0.00697223 -2.44468 62.0675
168500 2.85442 0.00806572 -2.35977 53.7767
168600 2.29979 0.0205776 -1.88975 24.3158
168700 2.13786 0.0270489 -1.74818 19.1455
168800 2.36887 0.0183118 -1.95536 27.165
168900 2.48535 0.0150421 -2.05199 31.9795
169000 2.70022 0.0104648 -2.24343 44.1844
169100 2.73859 0.00980826 -2.2774 46.7937
169200 2.67218 0.0109722 -2.21286 41.9619
169300 2.48509 0.0150487 -2.04984 31.8637
169400 2.41179 0.0170318 -1.98384 28.5031
169500 2.27554 0.0214379 -1.87105 23.5602
169600 2.27783 0.0213551 -1.87156 23.5806
169700 2.48552 0.0150378 -2.05152 31.9543
