       Inf       Inf       Inf       Inf       Inf       Inf   34.8076   31.9142   28.3216   25.7827   23.6626   22.0764   20.8379   19.9455   19.2538   18.5408   17.7465   16.5586   15.3558   14.0132   12.7053   11.6432   10.6826    9.9161    9.2102    8.5942    8.0053    7.5448    7.1386    6.7552    6.2653    5.9116    5.8013    6.1325    8.0383       Inf
       Inf       Inf       Inf       Inf       Inf       Inf   32.3195   29.5410   26.4018   24.1197   22.1550   20.5554   19.3515   18.3495   17.5558   16.8227   16.0442   15.0347   13.8283   12.5994   11.3954   10.3903    9.5451    8.8387    8.1700    7.5926    7.0158    6.4833    6.0056    5.6334    5.3395    5.0603    4.4114    4.9119    6.1410    6.5369
       Inf       Inf       Inf       Inf       Inf   34.0700   30.6868   27.0451   24.4725   22.4230   20.6248   19.1279   17.8422   16.7978   15.9323   15.1879   14.3732   13.4038   12.2402   11.1009   10.0493    9.0984    8.3504    7.7188    7.1500    6.5857    6.0773    5.5268    5.0641    4.7820    4.5224    3.7313    3.4197    3.7329    5.3274       Inf
       Inf       Inf       Inf       Inf       Inf   32.6193   28.0045   25.0415   22.5739   20.6420   18.9898   17.6267   16.4196   15.3390   14.4365   13.6982   12.8601   11.8440   10.6931    9.5984    8.6595    7.8615    7.1529    6.5704    6.0874    5.6181    5.1575    4.6586    4.2623    4.0823    3.8801    3.5959    2.8033    2.8328       Inf       Inf
       Inf       Inf       Inf       Inf       Inf   29.7754   26.1255   23.1371   20.7843   18.9569   17.4278   16.0921   14.9016   13.8919   13.0355   12.2618   11.4134   10.3878    9.2361    8.1938    7.3570    6.6305    5.9727    5.3608    4.8725    4.4325    4.1627    3.7818    3.4457    3.3732    3.3449    3.0799    2.9423    2.3211       Inf       Inf
       Inf       Inf       Inf       Inf       Inf   27.6528   24.4186   21.4486   19.1174   17.2682   15.8506   14.4998   13.3561   12.3597   11.5542   10.8552   10.0755    9.0165    7.9333    6.9920    6.2089    5.4733    4.8000    4.1708    3.6240    3.2279    2.9666    2.8628    2.8060    2.5112    2.6535    2.7634    3.0829    3.6437       Inf       Inf
       Inf       Inf       Inf       Inf       Inf   25.8967   22.7526   19.8723   17.5702   15.8070   14.3367   12.9980   11.8690   10.8894   10.0952    9.4341    8.7968    7.8421    6.8479    5.9776    5.1533    4.4057    3.6679    2.9570    2.3884    1.9949    1.8212    1.7284    1.8022    1.6306    1.6485    2.1325    2.8483       Inf       Inf       Inf
       Inf       Inf       Inf       Inf   26.4188   24.2011   21.2450   18.3855   16.1574   14.4329   12.9490   11.6597   10.4937    9.5204    8.7237    8.0839    7.5638    6.7258    5.8635    5.0231    4.2138    3.3794    2.6114    1.8867    1.3499    0.9654    0.7380    0.7608    0.8787    1.1320    1.0827    1.1214    2.3089       Inf       Inf       Inf
       Inf       Inf       Inf       Inf   23.9493   22.0660   19.1097   16.7230   14.7086   12.9993   11.5517   10.2866    9.2269    8.2668    7.4298    6.8608    6.3596    5.6787    4.8658    4.0218    3.1865    2.3674    1.6567    1.0143    0.5005    0.1357   -0.0322   -0.0845   -0.0239    0.2705    0.4760    0.5117    2.4205       Inf       Inf       Inf
       Inf       Inf       Inf       Inf   22.4037   19.1747   16.8686   14.6308   12.7549   11.1972    9.8869    8.7840    7.8807    6.9689    6.2539    5.7425    5.2610    4.6227    3.8427    2.9702    2.1183    1.3709    0.7466    0.1780   -0.2729   -0.6122   -0.8260   -0.7822   -0.6680   -0.6157   -0.6404   -0.3825    0.1542       Inf       Inf       Inf
       Inf       Inf   21.7269   22.4573   20.2514   17.3555   14.6181   12.4814   10.6457    9.1935    8.0062    7.0532    6.2848    5.6239    5.0973    4.6451    4.1498    3.5348    2.7237    1.8895    1.0034    0.3181   -0.2134   -0.6853   -1.1160   -1.4703   -1.7190   -1.7636   -1.7346   -1.7237   -1.3899   -0.6717    1.6244       Inf       Inf       Inf
       Inf       Inf   21.2328   19.7445   18.2553   14.9478   12.5862   10.3802    8.6272    7.2044    6.1232    5.2692    4.5322    4.1558    3.7288    3.4149    3.0180    2.3681    1.5930    0.7648    0.0271   -0.7248   -1.2472   -1.7195   -2.1249   -2.4703   -2.6855   -2.7801   -2.7362   -2.7952   -2.4312   -1.9285    0.0407       Inf       Inf       Inf
       Inf       Inf   20.2200   18.9529   15.9290   13.0300   10.6589    8.5340    6.8072    5.4314    4.3795    3.5862    2.9390    2.5912    2.2629    2.0498    1.6833    1.2019    0.4743   -0.2598   -0.9391   -1.5355   -2.2614   -2.7082   -3.1214   -3.4541   -3.6789   -3.7965   -3.6377   -3.5247   -3.3612   -2.8833       Inf       Inf       Inf       Inf
       Inf       Inf   19.6895   15.9647   13.6855   11.0953    8.8288    6.8452    5.2254    3.9065    2.9114    2.0927    1.4416    1.0389    0.7153    0.4050    0.2944   -0.0714   -0.5982   -1.2452   -1.9182   -2.4576   -2.9904   -3.5041   -3.9774   -4.2588   -4.4963   -4.5395   -4.4294   -4.2044   -4.1798   -3.6147       Inf       Inf       Inf       Inf
       Inf       Inf   19.0276   14.2640   11.7437    9.3137    7.1981    5.3941    3.8599    2.6290    1.6155    0.7677    0.0732   -0.4403   -0.8220   -1.0433   -1.2538   -1.4443   -1.8160   -2.3623   -2.8945   -3.4121   -3.8667   -4.2741   -4.6324   -4.9199   -5.1114   -5.0718   -4.9542   -4.7281   -4.4023   -4.4864   -2.6441       Inf       Inf       Inf
       Inf       Inf   15.6668   12.5464   10.0464    7.7227    5.7000    4.0378    2.6392    1.4731    0.4408   -0.4542   -1.2079   -1.7706   -2.1486   -2.4031   -2.5575   -2.7269   -3.0219   -3.4226   -3.9403   -4.3987   -4.7899   -5.0648   -5.3009   -5.5087   -5.5992   -5.4892   -5.3883   -5.3315   -4.7578   -4.4787       Inf       Inf       Inf       Inf
       Inf       Inf   13.9868   10.9526    8.5794    6.2716    4.3597    2.7949    1.4578    0.2860   -0.7513   -1.6686   -2.4223   -2.9934   -3.3567   -3.6084   -3.7655   -3.9255   -4.1776   -4.5428   -4.9716   -5.3705   -5.6774   -5.8909   -6.0193   -6.1587   -6.1251   -6.0046   -5.8762   -5.7486   -5.3698   -4.5752   -5.0496       Inf       Inf       Inf
       Inf       Inf   12.5515    9.4735    7.3026    5.0471    3.1293    1.5491    0.2003   -0.9883   -2.0326   -2.9215   -3.6258   -4.1505   -4.4874   -4.6612   -4.7934   -4.9467   -5.1999   -5.5315   -5.8780   -6.2285   -6.4731   -6.6359   -6.7150   -6.7673   -6.7430   -6.6706   -6.6090   -6.1705   -5.8010   -4.9936       Inf       Inf       Inf       Inf
       Inf   13.0303   11.9156    8.4461    5.9866    3.6926    1.7929    0.2259   -1.1063   -2.2516   -3.2518   -4.0838   -4.7171   -5.1528   -5.4036   -5.5309   -5.6182   -5.7750   -5.9888   -6.2601   -6.5581   -6.8219   -7.0418   -7.1667   -7.2404   -7.2633   -7.2280   -7.0932   -7.0446   -6.5089   -6.1747   -5.2664   -4.7246       Inf       Inf       Inf
       Inf   12.5431   10.2301    6.8641    4.3857    2.2071    0.4472   -1.0452   -2.3006   -3.3771   -4.2917   -5.0462   -5.6055   -5.9489   -6.1267   -6.2108   -6.2516   -6.3352   -6.4890   -6.6854   -6.9380   -7.1654   -7.3382   -7.4273   -7.4734   -7.4417   -7.4098   -7.3215   -7.1552   -6.6984   -5.9560   -6.1272   -5.0746       Inf       Inf       Inf
       Inf   12.0422    8.2443    5.3932    3.0509    0.9865   -0.6996   -2.0843   -3.2624   -4.2577   -5.0899   -5.7621   -6.2384   -6.5187   -6.6591   -6.6829   -6.6798   -6.6883   -6.7523   -6.8934   -7.1005   -7.2928   -7.4205   -7.4812   -7.4537   -7.3708   -7.3462   -7.2623   -7.0779   -6.9461   -6.5894   -5.3732       Inf       Inf       Inf       Inf
       Inf   10.5154    7.0265    4.2650    1.9634    0.0477   -1.4961   -2.7895   -3.8767   -4.7946   -5.5628   -6.1629   -6.5929   -6.8429   -6.9632   -6.9803   -6.9263   -6.8585   -6.8081   -6.8754   -7.0294   -7.1682   -7.2378   -7.2506   -7.1935   -7.0535   -6.9381   -6.8331   -6.5334   -6.1147   -5.7548   -6.0302       Inf       Inf       Inf       Inf
   12.6237    9.5515    6.2619    3.5404    1.2982   -0.5222   -1.9714   -3.1640   -4.1528   -4.9960   -5.6866   -6.2220   -6.6078   -6.8548   -6.9636   -6.9786   -6.9049   -6.7512   -6.6176   -6.5521   -6.6155   -6.7088   -6.7327   -6.7010   -6.5172   -6.2603   -5.8921   -5.8637   -5.6110   -5.3785   -3.8582   -5.4746       Inf       Inf       Inf       Inf
   13.1605    9.2450    5.8200    3.2157    1.0011   -0.7148   -2.0741   -3.1501   -4.0490   -4.8119   -5.4398   -5.9214   -6.2269   -6.4359   -6.5357   -6.5284   -6.4078   -6.1895   -5.9692   -5.7674   -5.7796   -5.7998   -5.7836   -5.6847   -5.3910   -5.0284   -4.6381   -4.4526   -3.6972   -4.3212   -4.7048       Inf       Inf       Inf       Inf       Inf
   14.0036    9.5205    5.9404    3.3705    1.2660   -0.3828   -1.6715   -2.6761   -3.4925   -4.1802   -4.7322   -5.1180   -5.3660   -5.4969   -5.5258   -5.4482   -5.2484   -5.0377   -4.7198   -4.3837   -4.2667   -4.1690   -4.0118   -3.7872   -3.4295   -3.1087   -2.9643   -2.8992   -2.8876       Inf       Inf       Inf       Inf       Inf       Inf       Inf
   12.0387    9.7811    6.7903    4.4642    2.3696    0.7622   -0.4496   -1.4081   -2.1473   -2.7782   -3.2814   -3.6277   -3.7130   -3.6800   -3.5904   -3.3637   -3.0389   -2.6369   -2.2281   -1.5332   -0.5610    1.0624    1.4997       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf       Inf
